05-Sep-03,Sat,1903,SAF,LIO,0,0,0,0,N
12-Sep-03,Sat,1903,SAF,LIO,8,0,2,0,N
09-Jan-04,Sun,1904,ENG,WAL,14,14,3,2,N
06-Feb-04,Sat,1904,WAL,SCO,21,3,4,1,N
13-Feb-04,Sat,1904,ENG,IRE,19,0,5,0,N
27-Feb-04,Sat,1904,IRE,SCO,3,19,1,5,N
12-Mar-04,Sat,1904,IRE,WAL,14,12,4,4,N
19-Mar-04,Sat,1904,SCO,ENG,6,3,2,1,N
02-Jul-04,Sat,1904,AUS,LIO,0,17,0,3,N
23-Jul-04,Sat,1904,AUS,LIO,3,17,1,3,N
30-Jul-04,Sat,1904,AUS,LIO,0,16,0,4,N
13-Aug-04,Sat,1904,NZL,LIO,9,3,2,0,N
14-Jan-05,Sun,1905,WAL,ENG,25,0,7,0,N
04-Feb-05,Sat,1905,SCO,WAL,3,6,1,2,N
11-Feb-05,Sat,1905,IRE,ENG,17,3,5,1,N
25-Feb-05,Sat,1905,SCO,IRE,5,11,1,3,N
11-Mar-05,Sat,1905,WAL,IRE,10,3,2,1,N
18-Mar-05,Sat,1905,ENG,SCO,0,8,0,2,N
02-Sep-05,Sat,1905,NZL,AUS,14,3,4,1,N
18-Nov-05,Sat,1905,SCO,NZL,7,12,1,4,N
25-Nov-05,Sat,1905,IRE,NZL,0,15,0,3,N
02-Dec-05,Sat,1905,ENG,NZL,0,15,0,5,N
16-Dec-05,Sat,1905,WAL,NZL,3,0,1,0,N
01-Jan-06,Tue,1906,FRA,NZL,8,38,2,10,N
13-Jan-06,Sun,1906,ENG,WAL,3,16,1,4,N
03-Feb-06,Sat,1906,WAL,SCO,9,3,3,0,N
10-Feb-06,Sat,1906,ENG,IRE,6,16,2,4,N
24-Feb-06,Sat,1906,IRE,SCO,6,13,2,2,N
10-Mar-06,Sat,1906,IRE,WAL,11,6,3,2,N
17-Mar-06,Sat,1906,SCO,ENG,3,9,1,3,N
22-Mar-06,Thu,1906,FRA,ENG,8,35,2,9,N
17-Nov-06,Sat,1906,SCO,SAF,6,0,2,0,N
24-Nov-06,Sat,1906,IRE,SAF,12,15,3,4,N
01-Dec-06,Sat,1906,WAL,SAF,0,11,0,3,N
08-Dec-06,Sat,1906,ENG,SAF,3,3,1,1,N
05-Jan-07,Sun,1907,ENG,FRA,41,13,9,2,N
12-Jan-07,Sun,1907,WAL,ENG,22,0,6,0,N
02-Feb-07,Sat,1907,SCO,WAL,6,3,2,0,N
09-Feb-07,Sat,1907,IRE,ENG,17,9,4,2,N
23-Feb-07,Sat,1907,SCO,IRE,15,3,3,0,N
09-Mar-07,Sat,1907,WAL,IRE,29,0,6,0,N
16-Mar-07,Sat,1907,ENG,SCO,3,8,1,2,N
20-Jul-07,Sat,1907,AUS,NZL,6,26,0,6,N
03-Aug-07,Sat,1907,AUS,NZL,5,14,1,4,N
10-Aug-07,Sat,1907,AUS,NZL,5,5,1,1,N
01-Jan-08,Thu,1908,FRA,ENG,0,19,0,5,N
18-Jan-08,Sun,1908,ENG,WAL,18,28,4,5,N
01-Feb-08,Sat,1908,WAL,SCO,6,5,2,1,N
08-Feb-08,Sat,1908,ENG,IRE,13,3,3,0,N
29-Feb-08,Sat,1908,IRE,SCO,16,11,4,2,N
02-Mar-08,Mon,1908,WAL,FRA,36,4,9,0,N
14-Mar-08,Sat,1908,IRE,WAL,5,11,1,3,N
21-Mar-08,Sat,1908,SCO,ENG,16,10,2,2,N
06-Jun-08,Sat,1908,NZL,LIO,32,5,7,1,N
27-Jun-08,Sat,1908,NZL,LIO,3,3,0,1,N
25-Jul-08,Sat,1908,NZL,LIO,29,0,9,0,N
12-Dec-08,Sat,1908,WAL,AUS,9,6,2,2,N
09-Jan-09,Sun,1909,ENG,AUS,3,9,1,3,N
16-Jan-09,Sun,1909,WAL,ENG,8,0,2,0,N
30-Jan-09,Sun,1909,ENG,FRA,22,0,6,0,N
06-Feb-09,Sat,1909,SCO,WAL,3,5,0,1,N
13-Feb-09,Sat,1909,IRE,ENG,5,11,1,3,N
23-Feb-09,Tue,1909,FRA,WAL,5,47,1,11,N
27-Feb-09,Sat,1909,SCO,IRE,9,3,3,0,N
13-Mar-09,Sat,1909,WAL,IRE,18,5,4,1,N
20-Mar-09,Sat,1909,IRE,FRA,19,8,4,2,N
20-Mar-09,Sat,1909,ENG,SCO,8,18,2,4,N
01-Jan-10,Sun,1910,WAL,FRA,49,14,10,2,N
15-Jan-10,Sun,1910,ENG,WAL,11,6,2,2,N
22-Jan-10,Sun,1910,SCO,FRA,27,0,7,0,N
05-Feb-10,Sat,1910,WAL,SCO,14,0,4,0,N
12-Feb-10,Sat,1910,ENG,IRE,0,0,0,0,N
26-Feb-10,Sat,1910,IRE,SCO,0,14,0,4,N
03-Mar-10,Thu,1910,FRA,ENG,3,11,1,3,N
12-Mar-10,Sat,1910,IRE,WAL,3,19,1,5,N
19-Mar-10,Sat,1910,SCO,ENG,5,14,1,4,N
28-Mar-10,Mon,1910,FRA,IRE,3,8,1,2,N
25-Jun-10,Sat,1910,AUS,NZL,0,6,0,2,N
27-Jun-10,Mon,1910,AUS,NZL,11,0,3,0,N
02-Jul-10,Sat,1910,AUS,NZL,13,28,2,8,N
06-Aug-10,Sat,1910,SAF,LIO,14,10,4,2,N
27-Aug-10,Sat,1910,SAF,LIO,3,8,1,2,N
03-Sep-10,Sat,1910,SAF,LIO,21,5,4,1,N
02-Jan-11,Tue,1911,FRA,SCO,16,15,4,3,N
21-Jan-11,Sun,1911,WAL,ENG,15,11,4,3,N
28-Jan-11,Sun,1911,ENG,FRA,37,0,7,0,N
04-Feb-11,Sat,1911,SCO,WAL,10,32,2,8,N
11-Feb-11,Sat,1911,IRE,ENG,3,0,1,0,N
25-Feb-11,Sat,1911,SCO,IRE,10,16,2,4,N
28-Feb-11,Tue,1911,FRA,WAL,0,15,0,3,N
11-Mar-11,Sat,1911,WAL,IRE,16,0,3,0,N
18-Mar-11,Sat,1911,ENG,SCO,13,8,3,2,N
25-Mar-11,Sat,1911,IRE,FRA,25,5,5,1,N
01-Jan-12,Tue,1912,FRA,IRE,6,11,2,3,N
20-Jan-12,Sun,1912,SCO,FRA,31,3,6,1,N
20-Jan-12,Sun,1912,ENG,WAL,8,0,2,0,N
03-Feb-12,Sat,1912,WAL,SCO,21,6,3,2,N
10-Feb-12,Sat,1912,ENG,IRE,15,0,5,0,N
24-Feb-12,Sat,1912,IRE,SCO,10,8,1,2,N
09-Mar-12,Sat,1912,IRE,WAL,12,5,2,1,N
16-Mar-12,Sat,1912,SCO,ENG,8,3,2,1,N
25-Mar-12,Mon,1912,WAL,FRA,14,8,4,2,N
08-Apr-12,Mon,1912,FRA,ENG,8,18,2,4,N
16-Nov-12,Sat,1912,USA,AUS,8,12,1,3,N
23-Nov-12,Sat,1912,SCO,SAF,0,16,0,4,N
30-Nov-12,Sat,1912,IRE,SAF,0,38,0,10,N
14-Dec-12,Sat,1912,WAL,SAF,0,3,0,0,N
01-Jan-13,Thu,1913,FRA,SCO,3,21,1,5,N
04-Jan-13,Sun,1913,ENG,SAF,3,9,1,1,N
11-Jan-13,Sun,1913,FRA,SAF,5,38,1,9,N
18-Jan-13,Sun,1913,WAL,ENG,0,12,0,2,N
25-Jan-13,Sun,1913,ENG,FRA,20,0,6,0,N
01-Feb-13,Sat,1913,SCO,WAL,0,8,0,2,N
08-Feb-13,Sat,1913,IRE,ENG,4,15,0,4,N
22-Feb-13,Sat,1913,SCO,IRE,29,14,7,2,N
27-Feb-13,Thu,1913,FRA,WAL,8,11,2,3,N
08-Mar-13,Sat,1913,WAL,IRE,16,13,3,2,N
15-Mar-13,Sat,1913,ENG,SCO,3,0,1,0,N
24-Mar-13,Mon,1913,IRE,FRA,24,0,6,0,N
06-Sep-13,Sat,1913,NZL,AUS,30,5,8,1,N
13-Sep-13,Sat,1913,NZL,AUS,25,13,5,3,N
20-Sep-13,Sat,1913,NZL,AUS,5,16,1,4,N
15-Nov-13,Sat,1913,USA,NZL,3,51,0,13,N
01-Jan-14,Fri,1914,FRA,IRE,6,8,2,2,N
17-Jan-14,Sun,1914,ENG,WAL,10,9,2,1,N
07-Feb-14,Sat,1914,WAL,SCO,24,5,3,1,N
14-Feb-14,Sat,1914,ENG,IRE,17,12,5,2,N
28-Feb-14,Sat,1914,IRE,SCO,6,0,2,0,N
02-Mar-14,Mon,1914,WAL,FRA,31,0,7,0,N
14-Mar-14,Sat,1914,IRE,WAL,3,11,1,3,N
21-Mar-14,Sat,1914,SCO,ENG,15,16,3,4,N
13-Apr-14,Mon,1914,FRA,ENG,13,39,3,9,N
18-Jul-14,Sat,1914,AUS,NZL,0,5,0,1,N
01-Aug-14,Sat,1914,AUS,NZL,0,17,0,5,N
15-Aug-14,Sat,1914,AUS,NZL,7,22,1,6,N
01-Jan-20,Fri,1920,FRA,SCO,0,5,0,1,N
17-Jan-20,Sun,1920,WAL,ENG,19,5,2,1,N
31-Jan-20,Sun,1920,ENG,FRA,8,3,1,1,N
07-Feb-20,Sat,1920,SCO,WAL,9,5,1,1,N
14-Feb-20,Sat,1920,IRE,ENG,11,14,2,4,N
17-Feb-20,Tue,1920,FRA,WAL,5,6,1,2,N
28-Feb-20,Sat,1920,SCO,IRE,19,0,4,0,N
13-Mar-20,Sat,1920,WAL,IRE,28,4,6,0,N
20-Mar-20,Sat,1920,ENG,SCO,13,4,3,0,N
03-Apr-20,Sat,1920,IRE,FRA,7,15,1,5,N
24-Jul-20,Sat,1920,NSW,NZL,15,26,3,6,N
31-Jul-20,Sat,1920,NSW,NZL,6,14,1,4,N
07-Aug-20,Sat,1920,NSW,NZL,13,24,3,6,N
05-Sep-20,Sun,1920,USA,FRA,8,0,1,0,Y
10-Oct-20,Sun,1920,FRA,USA,14,5,4,0,N
15-Jan-21,Sun,1921,ENG,WAL,18,3,4,1,N
22-Jan-21,Sun,1921,SCO,FRA,0,3,0,1,N
05-Feb-21,Sat,1921,WAL,SCO,8,14,0,3,N
12-Feb-21,Sat,1921,ENG,IRE,15,0,3,0,N
26-Feb-21,Sat,1921,WAL,FRA,12,4,2,0,N
26-Feb-21,Sat,1921,IRE,SCO,9,8,3,2,N
12-Mar-21,Sat,1921,IRE,WAL,0,6,0,1,N
19-Mar-21,Sat,1921,SCO,ENG,0,18,0,4,N
28-Mar-21,Mon,1921,FRA,ENG,6,10,0,2,N
09-Apr-21,Sat,1921,FRA,IRE,20,10,4,2,N
25-Jun-21,Sat,1921,NSW,SAF,10,25,1,7,N
27-Jun-21,Mon,1921,NSW,SAF,11,16,3,4,N
02-Jul-21,Sat,1921,NSW,SAF,9,28,2,6,N
13-Aug-21,Sat,1921,NZL,SAF,13,5,3,1,N
27-Aug-21,Sat,1921,NZL,SAF,5,9,1,1,N
03-Sep-21,Sat,1921,NZL,NSW,0,17,0,4,N
17-Sep-21,Sat,1921,NZL,SAF,0,0,0,0,N
02-Jan-22,Tue,1922,FRA,SCO,3,3,1,1,N
21-Jan-22,Sun,1922,WAL,ENG,28,6,8,2,N
04-Feb-22,Sat,1922,SCO,WAL,9,9,2,1,N
11-Feb-22,Sat,1922,IRE,ENG,3,12,1,4,N
25-Feb-22,Sat,1922,ENG,FRA,11,11,1,3,N
25-Feb-22,Sat,1922,SCO,IRE,6,3,2,1,N
11-Mar-22,Sat,1922,WAL,IRE,11,5,3,1,N
18-Mar-22,Sat,1922,ENG,SCO,11,5,3,1,N
23-Mar-22,Thu,1922,FRA,WAL,3,11,1,3,N
08-Apr-22,Sat,1922,IRE,FRA,8,3,1,1,N
29-Jul-22,Sat,1922,NSW,NZL,19,26,3,7,N
05-Aug-22,Sat,1922,NSW,NZL,14,8,1,2,N
07-Aug-22,Mon,1922,NSW,NZL,8,6,2,2,N
20-Jan-23,Sun,1923,SCO,FRA,16,3,4,0,N
20-Jan-23,Sun,1923,ENG,WAL,7,3,1,1,N
03-Feb-23,Sat,1923,WAL,SCO,8,11,1,3,N
10-Feb-23,Sat,1923,ENG,IRE,23,5,5,1,N
24-Feb-23,Sat,1923,WAL,FRA,16,8,3,2,N
24-Feb-23,Sat,1923,IRE,SCO,3,13,1,3,N
10-Mar-23,Sat,1923,IRE,WAL,5,4,1,0,N
17-Mar-23,Sat,1923,SCO,ENG,6,8,1,1,N
02-Apr-23,Mon,1923,FRA,ENG,3,12,0,2,N
14-Apr-23,Sat,1923,FRA,IRE,14,8,4,2,N
25-Aug-23,Sat,1923,NZL,NSW,19,9,3,3,N
01-Sep-23,Sat,1923,NZL,NSW,34,6,7,2,N
15-Sep-23,Sat,1923,NZL,NSW,38,11,8,2,N
01-Jan-24,Wed,1924,FRA,SCO,12,10,4,1,N
19-Jan-24,Sun,1924,WAL,ENG,9,17,3,5,N
26-Jan-24,Sun,1924,IRE,FRA,6,0,2,0,N
02-Feb-24,Sat,1924,SCO,WAL,35,10,8,2,N
09-Feb-24,Sat,1924,IRE,ENG,3,14,1,4,N
23-Feb-24,Sat,1924,ENG,FRA,19,7,5,1,N
23-Feb-24,Sat,1924,SCO,IRE,13,8,3,2,N
08-Mar-24,Sat,1924,WAL,IRE,10,13,2,3,N
15-Mar-24,Sat,1924,ENG,SCO,19,0,3,0,N
27-Mar-24,Thu,1924,FRA,WAL,6,10,2,2,N
04-May-24,Sun,1924,FRA,ROM,61,3,13,0,N
11-May-24,Sun,1924,USA,ROM,37,0,9,0,Y
18-May-24,Sun,1924,FRA,USA,3,17,1,5,N
05-Jul-24,Sat,1924,NSW,NZL,20,16,5,3,N
12-Jul-24,Sat,1924,NSW,NZL,5,21,1,7,N
16-Jul-24,Wed,1924,NSW,NZL,8,38,1,10,N
16-Aug-24,Sat,1924,SAF,LIO,7,3,1,1,N
23-Aug-24,Sat,1924,SAF,LIO,17,0,4,0,N
13-Sep-24,Sat,1924,SAF,LIO,3,3,1,1,N
20-Sep-24,Sat,1924,SAF,LIO,16,9,4,2,N
01-Nov-24,Sat,1924,IRE,NZL,0,6,0,1,N
29-Nov-24,Sat,1924,WAL,NZL,0,19,0,4,N
01-Jan-25,Fri,1925,FRA,IRE,3,9,1,2,N
03-Jan-25,Sun,1925,ENG,NZL,11,17,2,4,N
17-Jan-25,Sun,1925,ENG,WAL,12,6,3,2,N
18-Jan-25,Mon,1925,FRA,NZL,6,30,2,8,N
24-Jan-25,Sun,1925,SCO,FRA,25,4,7,0,N
07-Feb-25,Sat,1925,WAL,SCO,14,24,3,6,N
14-Feb-25,Sat,1925,ENG,IRE,6,6,2,2,N
28-Feb-25,Sat,1925,WAL,FRA,11,5,3,1,N
28-Feb-25,Sat,1925,IRE,SCO,8,14,1,2,N
14-Mar-25,Sat,1925,IRE,WAL,19,3,4,1,N
21-Mar-25,Sat,1925,SCO,ENG,14,11,2,2,N
13-Apr-25,Mon,1925,FRA,ENG,11,13,3,2,N
13-Jun-25,Sat,1925,NSW,NZL,3,26,1,7,N
20-Jun-25,Sat,1925,NSW,NZL,0,4,0,0,N
23-Jun-25,Tue,1925,NSW,NZL,3,11,0,3,N
19-Sep-25,Sat,1925,NZL,NSW,36,10,8,2,N
02-Jan-26,Sun,1926,FRA,SCO,6,20,1,5,N
16-Jan-26,Sun,1926,WAL,ENG,3,3,1,1,N
23-Jan-26,Sun,1926,IRE,FRA,11,0,2,0,N
06-Feb-26,Sat,1926,SCO,WAL,8,5,1,1,N
13-Feb-26,Sat,1926,IRE,ENG,19,15,4,3,N
27-Feb-26,Sat,1926,ENG,FRA,11,0,3,0,N
27-Feb-26,Sat,1926,SCO,IRE,0,3,0,1,N
13-Mar-26,Sat,1926,WAL,IRE,11,8,3,1,N
20-Mar-26,Sat,1926,ENG,SCO,9,17,3,3,N
05-Apr-26,Mon,1926,FRA,WAL,5,7,1,1,N
10-Jul-26,Sat,1926,NSW,NZL,26,20,4,4,N
17-Jul-26,Sat,1926,NSW,NZL,6,11,1,2,N
20-Jul-26,Tue,1926,NSW,NZL,0,14,0,2,N
29-Jul-26,Thu,1926,NSW,NZL,21,28,2,6,N
01-Jan-27,Sun,1927,FRA,IRE,3,8,1,1,N
15-Jan-27,Sun,1927,ENG,WAL,11,9,1,2,N
22-Jan-27,Sun,1927,SCO,FRA,23,6,4,2,N
05-Feb-27,Sat,1927,WAL,SCO,0,5,0,1,N
12-Feb-27,Sat,1927,ENG,IRE,8,6,2,1,N
26-Feb-27,Sat,1927,WAL,FRA,25,7,7,1,N
26-Feb-27,Sat,1927,IRE,SCO,6,0,2,0,N
12-Mar-27,Sat,1927,IRE,WAL,19,9,4,1,N
19-Mar-27,Sat,1927,SCO,ENG,21,13,5,2,N
02-Apr-27,Sat,1927,FRA,ENG,3,0,1,0,N
17-Apr-27,Sun,1927,FRA,GER,30,5,8,1,N
15-May-27,Sun,1927,GER,FRA,17,16,4,4,N
12-Nov-27,Sat,1927,IRE,AUS,3,5,0,1,N
12-Nov-27,Sat,1927,IRE,NSW,3,5,0,1,N
26-Nov-27,Sat,1927,WAL,AUS,8,18,2,4,N
26-Nov-27,Sat,1927,WAL,NSW,8,18,2,4,N
17-Dec-27,Sat,1927,SCO,AUS,10,8,2,2,N
17-Dec-27,Sat,1927,SCO,NSW,10,8,2,1,N
02-Jan-28,Tue,1928,FRA,SCO,6,15,2,5,N
07-Jan-28,Sun,1928,ENG,AUS,18,11,4,3,N
07-Jan-28,Sun,1928,ENG,NSW,18,11,4,3,N
21-Jan-28,Sun,1928,WAL,ENG,8,10,2,2,N
22-Jan-28,Mon,1928,FRA,AUS,8,11,2,3,N
22-Jan-28,Mon,1928,FRA,NSW,8,11,2,3,N
28-Jan-28,Sun,1928,IRE,FRA,12,8,4,2,N
