ID,Event_Type,Location,Venue,Date,Start_Time,End_Time,Duration
711,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,07/11/14,20:00,23:34,214
949,Non-Subscription,"Manhattan, NY",David Geffen Hall,19/12/15,14:00,17:34,214
919,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,08/11/15,00:30,04:04,214
137,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,25/03/12,15:00,18:34,214
310,Subscription Season,"Manhattan, NY",Avery Fisher Hall,16/01/13,19:30,23:04,214
564,Tour,"Yokohama, JAPAN",Minato Mirai Hall,15/02/14,15:00,18:34,214
1,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,07/09/11,19:30,23:05,215
344,Subscription Season,"Manhattan, NY",Avery Fisher Hall,06/03/13,19:30,23:05,215
431,Subscription Season,"Manhattan, NY",Avery Fisher Hall,29/06/13,20:00,23:35,215
526,New Year's Eve,"Manhattan, NY",Avery Fisher Hall,31/12/13,19:30,23:05,215
815,Subscription Season,"Manhattan, NY",Avery Fisher Hall,27/03/15,20:00,23:35,215
85,Chamber,"Manhattan, NY",Merkin Concert Hall,15/01/12,15:00,18:36,216
89,Subscription Season,"Manhattan, NY",Avery Fisher Hall,19/01/12,19:30,23:06,216
103,Tour,"Frankfurt, GERMANY",Alte Oper,08/02/12,20:00,23:36,216
510,Subscription Season,"Manhattan, NY",Avery Fisher Hall,05/12/13,19:30,23:06,216
553,Insight Series,"Manhattan, NY",David Rubenstein Atrium at Lincoln Center,30/01/14,19:30,23:06,216
659,Festival,"Manhattan, NY",Avery Fisher Hall,28/06/14,20:00,23:36,216
841,Contact!,"Manhattan, NY",SubCulture,11/05/15,19:30,23:06,216
996,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,28/02/16,14:45,18:21,216
361,Chamber Concert (Private),"Manhattan, NY",Bruno Walter Auditorium,24/03/13,17:30,21:06,216
73,Subscription Season,"Manhattan, NY",Avery Fisher Hall,28/12/11,19:30,23:07,217
92,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,22/01/12,15:00,18:37,217
179,Chamber Concert (Private),"Manhattan, NY",Neue Galerie,24/05/12,19:30,23:07,217
375,Chamber,"Manhattan, NY",Kurtz Residence (Home of Honey M. Kurtz),15/04/13,19:00,22:37,217
824,Contact!,"London, ENGLAND","Milton Court at Guild Hall, Barbican Centre",18/04/15,20:00,23:37,217
542,Subscription Season,"Manhattan, NY",Avery Fisher Hall,18/01/14,20:00,23:38,218
756,Subscription Season,"Manhattan, NY",Avery Fisher Hall,10/01/15,20:00,23:38,218
49,Chamber,"Manhattan, NY",Merkin Concert Hall,20/11/11,15:00,18:38,218
185,Subscription Season,"Manhattan, NY",Avery Fisher Hall,31/05/12,19:30,23:08,218
249,Sponsor Chamber Music,"Peapack, NJ",The Mansion at Natirar,22/10/12,19:30,23:08,218
693,Subscription Season,"Manhattan, NY",Avery Fisher Hall,14/10/14,19:30,23:08,218
827,Tour,"Amsterdam, NETHERLANDS",Concertgebouw,21/04/15,20:15,23:53,218
261,Chamber,"Manhattan, NY",Rose Theater,04/11/12,17:00,20:39,219
458,Pension Fund Benefit Concert,"Manhattan, NY",Avery Fisher Hall,25/09/13,19:30,23:09,219
977,Subscription Season,"Manhattan, NY",David Geffen Hall,03/02/16,19:30,23:09,219
80,Subscription Season,"Manhattan, NY",Avery Fisher Hall,10/01/12,19:30,23:10,220
521,Subscription Season,"Manhattan, NY",Avery Fisher Hall,19/12/13,19:30,23:10,220
592,Subscription Season,"Manhattan, NY",Avery Fisher Hall,10/04/14,19:30,23:10,220
809,Subscription Season,"Manhattan, NY",Avery Fisher Hall,24/03/15,19:30,23:11,221
864,Subscription Season,"Manhattan, NY",Avery Fisher Hall,12/06/15,19:30,23:11,221
963,Chamber,"Manhattan, NY",Merkin Concert Hall,17/01/16,15:00,18:41,221
200,Chamber,"Manhattan, NY",Merkin Concert Hall,17/06/12,15:00,18:42,222
395,Tour - Chamber,"Berlin, GERMANY",US Ambassador Residence,12/05/13,16:00,19:42,222
520,Subscription Season,"Manhattan, NY",Avery Fisher Hall,18/12/13,19:30,23:13,223
528,Subscription Season,"Manhattan, NY",Avery Fisher Hall,03/01/14,20:00,23:43,223
534,Subscription Season,"Manhattan, NY",Avery Fisher Hall,09/01/14,19:30,23:13,223
576,Subscription Season,"Manhattan, NY",Avery Fisher Hall,14/03/14,14:00,17:43,223
692,Subscription Season,"Manhattan, NY",Avery Fisher Hall,11/10/14,20:00,23:43,223
910,Subscription Season,"Manhattan, NY",David Geffen Hall,30/10/15,14:00,17:43,223
531,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,05/01/14,00:30,04:13,223
337,Tour,"Ann Arbor, MI",Hill Auditorium,23/02/13,20:00,23:44,224
545,Subscription Season,"Manhattan, NY",Avery Fisher Hall,23/01/14,19:30,23:14,224
878,Tour,"Vail, CO",Gerald R. Ford Amphitheater,25/07/15,18:00,21:44,224
20,Special,"Manhattan, NY",Alice Tully Hall,10/10/11,14:00,17:45,225
280,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,02/12/12,15:00,18:45,225
422,Subscription Season,"Manhattan, NY",Avery Fisher Hall,18/06/13,19:30,23:15,225
891,Subscription Season,"Manhattan, NY",David Geffen Hall,25/09/15,20:00,23:45,225
154,Subscription Season,"Manhattan, NY",Avery Fisher Hall,19/04/12,19:30,23:16,226
5,Parks,"Manhattan, NY",Great Lawn,15/09/11,20:00,23:47,227
624,NY Phil Biennial,"Manhattan, NY",Gerald W. Lynch Theater,30/05/14,20:00,23:47,227
642,NY Phil Biennial,"Manhattan, NY",Avery Fisher Hall,05/06/14,19:30,23:18,228
78,Subscription Season,"Manhattan, NY",Avery Fisher Hall,05/01/12,19:30,23:19,229
304,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,06/01/13,15:00,18:49,229
544,Subscription Season,"Manhattan, NY",Avery Fisher Hall,22/01/14,19:30,23:19,229
670,Tour,"Vail, CO",Gerald R. Ford Amphitheater,18/07/14,18:00,21:49,229
727,Subscription Season,"Manhattan, NY",Avery Fisher Hall,29/11/14,20:00,23:49,229
842,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,14/05/15,19:30,23:19,229
923,Subscription Season,"Manhattan, NY",David Geffen Hall,12/11/15,19:30,23:19,229
84,Subscription Season,"Manhattan, NY",Avery Fisher Hall,14/01/12,20:00,23:50,230
435,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,06/07/13,20:00,23:50,230
480,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,26/10/13,14:00,17:50,230
601,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,26/04/14,14:00,17:50,230
717,Subscription Season,"Manhattan, NY",Avery Fisher Hall,14/11/14,20:00,23:50,230
275,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,24/11/12,14:00,17:51,231
317,Subscription Season,"Manhattan, NY",Avery Fisher Hall,25/01/13,20:00,23:51,231
225,Tour,"Vail, CO",Gerald R. Ford Amphitheater,25/07/12,18:00,21:53,233
412,Insight Series,"Manhattan, NY",Amphitheater at the Elinor Bunin Munroe Film Center,05/06/13,18:30,22:23,233
850,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,23/05/15,14:00,17:53,233
960,Subscription Season,"Manhattan, NY",David Geffen Hall,14/01/16,19:30,23:23,233
199,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,16/06/12,14:00,17:55,235
440,Parks - Free Indoor Concert,"Staten Island, NY","Center for the Arts, College of Staten Island / CUNY",14/07/13,15:00,18:55,235
759,Subscription Season,"Manhattan, NY",Avery Fisher Hall,16/01/15,19:30,23:25,235
832,Tour,"Paris, FRANCE","Philharmonie de Paris, La",26/04/15,16:30,20:25,235
699,Pension Fund Benefit Concert,"Manhattan, NY",Avery Fisher Hall,21/10/14,19:30,23:26,236
958,Saturday Matinee,"Manhattan, NY",David Geffen Hall,09/01/16,14:00,17:56,236
160,Subscription Season,"Manhattan, NY",Avery Fisher Hall,27/04/12,14:00,17:57,237
372,Subscription Season,"Manhattan, NY",Avery Fisher Hall,12/04/13,20:00,23:58,238
442,Parks,"Bronx, NY",Van Cortlandt Park,16/07/13,20:00,23:58,238
426,Subscription Season,"Manhattan, NY",Avery Fisher Hall,21/06/13,20:00,23:59,239
488,Subscription Season,"Manhattan, NY",Avery Fisher Hall,07/11/13,19:30,23:30,240
255,Subscription Season,"Manhattan, NY",Avery Fisher Hall,25/10/12,19:30,23:31,241
943,Subscription Season,"Manhattan, NY",David Geffen Hall,15/12/15,19:30,23:33,243
597,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,22/04/14,19:30,23:38,248
150,Chamber,"Manhattan, NY",Merkin Concert Hall,15/04/12,15:00,19:09,249
242,Insight Series,"Manhattan, NY",New York Institute of Technology Broadway Auditorium,09/10/12,18:30,22:39,249
54,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,26/11/11,14:00,18:11,251
671,Tour,"Vail, CO",Gerald R. Ford Amphitheater,19/07/14,18:00,22:11,251
90,Chamber,"Manhattan, NY",Avery Fisher Hall,22/01/12,15:00,19:14,254
251,Subscription Season,"Manhattan, NY",Avery Fisher Hall,18/10/12,19:30,23:45,255
612,Special,"Manhattan, NY",9/11 Memorial Museum,15/05/14,19:30,23:40,250
108,Tour - Chamber,"London, ENGLAND",Winfield House,15/02/12,19:30,23:40,250
152,Special,"Manhattan, NY",Alice Tully Hall,18/04/12,19:30,23:59,269
195,Master Class,"Manhattan, NY",The Stanley H. Kaplan Penthouse,12/06/12,19:30,23:30,240
402,Chamber Concert (Private),"Manhattan, NY","Hite Residence, Central Park S.",23/05/13,15:00,23:31,511
428,Chamber Concert (Private),"Manhattan, NY",Racquet and Tennis Club,25/06/13,18:30,23:33,303
452,Special,"Seoul, KOREA",Myungsung Presbyterian Church,04/09/13,14:00,23:38,578
469,Private Concert,"Manhattan, NY",Morgan Library,07/10/13,18:00,19:09,69
481,Master Class,"Manhattan, NY",venue to be announced,29/10/13,15:00,23:59,539
491,Chamber,"Manhattan, NY",None,11/11/13,15:00,23:30,510
498,Chamber,"Manhattan, NY",The Stanley H. Kaplan Penthouse,18/11/13,18:30,23:31,301
646,Chamber Concert (Private),"Manhattan, NY",St. Regis Hotel,10/06/14,14:00,23:33,573
676,Tour - Concert for Patrons,"Shanghai, CHINA",None,04/09/14,15:00,23:38,518
830,Tour - Chamber,"Paris, FRANCE",Official Residence of the United States Ambassador,24/04/15,18:30,19:09,39
834,Tour - Chamber,"Cologne, GERMANY",Wallraf-Richartz Museum,29/04/15,14:00,23:40,580
